id,title,budget,revenue,runtime,pop_actors,vote_average,vote_count,pop_directors,pop_producer
549053,Last Christmas,30000000,121550750,102.0,94.994,7.3,1821,3.693,26.636000000000003
24795,Angels in the Outfield,31000000,50236831,102.0,90.721,5.9,336,1.812,7.703
24803,Julie & Julia,40000000,129540499,123.0,88.398,6.7,1706,1.353,11.413
24804,Black Dynamite,2900000,296557,90.0,53.739000000000004,7.2,457,0.6,1.2
24808,Something Wicked This Way Comes,19000000,5656087,95.0,46.977999999999994,6.5,125,0.766,1.62
24831,Piranha,660000,16000000,94.0,19.957,5.9,446,5.0,1.4
418078,It Comes at Night,5000000,19280931,91.0,59.53099999999999,5.8,1883,1.094,1.252
24873,Death Wish 3,9000000,16116878,92.0,61.681,6.2,287,1.827,2.0389999999999997
24924,Night of the Demons,1200000,3109904,90.0,33.775999999999996,6.3,233,4.374,0.6
24927,Night of the Living Dead 3D,3000000,1449945,80.0,29.913000000000004,4.1,38,0.648,1.9540000000000002
24929,Return of the Living Dead Part II,6200000,9205924,89.0,17.59,6.3,406,2.332,0.0
24940,Head Over Heels,14000000,13127022,86.0,65.116,5.7,190,1.768,0.0
156022,The Equalizer,55000000,192330738,132.0,115.72899999999998,7.2,7043,6.988,51.53999999999999
24961,The Wiz,24000000,21049053,134.0,26.052999999999997,6.1,174,4.158,5.817
24965,Gunga Din,1915000,2807000,117.0,22.992,6.7,103,2.475,2.475
24973,The Egyptian,5000000,15000000,139.0,56.786,6.2,56,3.995,1.77
24982,Ghosts of the Abyss,13000000,17040871,92.0,32.439,7.0,127,18.726,22.119
25018,Leatherface: The Texas Chainsaw Massacre III,2000000,5765562,85.0,31.198999999999998,5.4,346,4.667,1.4
25066,Tales from the Hood,6000000,12000000,98.0,40.129999999999995,6.1,102,9.288,1.23
287262,The Battles of the Coronel and Falkland Islands,1603469,6241682,106.0,1.44,6.4,7,0.6,1.2
25132,Shorts,40000000,28972508,89.0,45.196000000000005,5.9,235,8.511,9.110999999999999
25137,Beyond a Reasonable Doubt,25000000,4388563,105.0,62.617999999999995,5.7,223,3.852,0.0
25147,Jude,7000000,409144,123.0,51.812,6.4,94,2.558,3.503
25149,Full Grown Men,2000000,13716,78.0,51.858999999999995,0.0,0,0.833,0.0
25164,Screwballs,800000,2082215,80.0,12.155,5.2,70,1.22,1.592
25166,Drowning Mona,6000000,15427192,96.0,74.857,5.6,127,3.855,3.9699999999999998
25183,Paper Heart,1000000,1296971,88.0,39.611,5.8,83,1.12,1.2
25186,Janky Promoters,10000000,9069,85.0,25.872999999999998,6.0,20,6.6,12.556
25188,The Last Picture Show,1300000,29133000,119.0,79.538,7.6,456,11.793,5.4639999999999995
25189,The Mirror Has Two Faces,42000000,41083864,126.0,67.083,6.7,245,13.159,14.559000000000001
25195,Leap Year,19000000,32686500,100.0,83.37,6.9,1659,0.98,6.209
25196,Crazy Heart,7000000,47405566,112.0,86.53199999999998,6.9,775,5.977,24.391000000000002
25208,The Caveman's Valentine,13500000,794481,105.0,100.626,5.8,95,6.697,0.0
25209,Annie Get Your Gun,3768785,8000000,107.0,16.306,7.0,55,1.62,0.6
418437,Unforgettable,12000000,17768012,100.0,53.339,5.8,533,0.6,3.0999999999999996
25221,For the Boys,40000000,23202444,138.0,42.071000000000005,6.6,52,6.18,6.672999999999999
25269,Article 99,18000000,6375979,100.0,84.97800000000001,5.9,39,1.405,0.0
287424,Maggie,4000000,187112,95.0,78.777,5.3,1350,0.694,34.696
25329,The Echo,5000000,124048,96.0,32.515,6.0,139,0.6,5.622
25330,Dutch,17000000,4603929,107.0,55.486999999999995,6.4,158,2.235,5.425
25364,Ace in the Hole,1821052,1300000,111.0,29.686,7.9,451,13.279,13.279
25372,Man About Dog,2400000,2600000,85.0,29.268,6.0,8,0.84,0.6
25379,The Blue Butterfly,12500000,1775619,97.0,37.271,6.7,25,0.98,2.64
25392,Destination Moon,592000,5000000,91.0,7.224,5.9,60,2.488,1.561
25428,I Love Your Work,1650000,3264,111.0,85.18299999999999,5.3,14,6.046,0.0
25431,Adam's Rib,1728000,9470000,101.0,20.378,7.1,211,2.509,0.6
25460,Return to Sender,7800000,326563,109.0,90.842,6.1,103,2.23,0.0
25461,Raising Victor Vargas,800000,2816116,88.0,17.772,7.3,33,2.065,4.02
25462,Two Can Play That Game,13000000,22390000,90.0,50.366,6.6,58,0.84,0.0
25508,Cat People,134000,4000000,73.0,16.154,6.9,393,6.332,1.4
25520,The House of Mirth,10000000,5164404,140.0,74.718,6.4,59,0.75,0.6
680936,Carpe Diem,300,60,4.0,1.7999999999999998,0.0,0,1.4,1.4
25598,The Indian Runner,7000000,191125,127.0,95.375,6.6,101,14.277,0.6
25602,Ninja,10000000,194243,83.0,36.35,6.0,240,5.218,13.025
25624,Rosewood,30000000,13130349,140.0,86.884,6.5,76,7.965,1.305
25636,Jesus' Son,2500000,1300000,107.0,75.54,6.4,51,1.666,0.0
156711,Austenland,4900000,2159041,97.0,45.275999999999996,6.4,364,0.98,5.891
25641,My First Mister,5250000,595005,109.0,74.68,6.8,45,12.285,1.7999999999999998
25643,Love Happens,18000000,36133014,109.0,73.62799999999999,5.9,542,1.056,2.303
25673,A Place in the Sun,2300000,7000000,122.0,32.501999999999995,7.4,262,2.475,2.475
25704,Post Grad,15000000,6414729,89.0,71.221,5.0,237,2.463,10.872
25719,Shooting Fish,3000000,302204,109.0,48.136,6.4,55,4.376,0.0
25736,The Postman Always Rings Twice,1683000,5086000,113.0,31.38,7.1,220,1.97,0.6
25748,Children of the Corn II: The Final Sacrifice,900000,6980986,92.0,12.516,4.7,148,1.4,1.2
287903,Krampus,15000000,61788393,98.0,64.609,6.1,1619,3.394,8.338
25763,Damnation Alley,17000000,8720000,91.0,42.933,5.1,65,4.261,1.44
287935,Midnight Sun,12758853,3016126,98.0,44.84100000000001,6.1,64,4.8629999999999995,0.0
25793,Precious,10000000,47536959,110.0,52.378,7.4,1313,1.4,2.6
287947,Shazam!,80000000,365971656,132.0,89.47500000000001,7.1,7283,1.4,5.2829999999999995
287948,The Transporter Refueled,25000000,72629670,96.0,67.895,5.5,1232,0.6,11.459
25848,Legend of the Lost,1750000,2200000,109.0,38.91199999999999,6.5,34,6.203,6.203
25853,Dahmer,250000,144008,101.0,49.283,5.1,190,0.641,1.214
419125,Last Day With Lizzy,2000,500,14.0,5.211999999999999,0.0,0,0.6,0.0
25918,Champion,600000,2500000,99.0,31.451,6.6,70,1.707,1.76
419143,What Makes Me Tic?,500,1200,39.0,0.6,0.0,0,0.0,0.0
25934,"To Sir, with Love",625000,42432803,105.0,36.910000000000004,7.5,227,1.718,1.718
419154,Life Under The Horseshoe,1500,1500,25.0,1.2,0.0,0,0.0,0.0
25941,Harry Brown,7300000,10329747,103.0,51.486999999999995,6.8,753,0.6,16.891
25943,Almost an Angel,25000000,6939946,95.0,41.660000000000004,5.7,75,1.038,1.038
25952,Conquest of Space,1500000,1000000,81.0,11.734000000000002,5.7,30,2.242,1.561
25968,Veronika Decides to Die,9000000,1709178,103.0,83.00200000000001,6.0,190,1.4,6.225999999999999
25974,Moscow Zero,10000000,62500,82.0,50.641,3.4,22,3.468,0.0
288158,The Woman in Black 2: Angel of Death,15000000,48854305,98.0,52.082,5.2,870,1.35,2.714
157099,Better Living Through Chemistry,5000000,75143,91.0,79.529,6.0,214,1.98,2.214
26039,Point Blank,2500000,3200000,92.0,34.579,7.0,254,2.968,3.55
26123,American Pie Presents: The Book of Love,7000000,5021219,93.0,42.265,5.3,1425,8.528,1.555
26142,The Doctor,12000000,38120905,122.0,61.109,6.6,57,2.332,0.844
26149,Music of the Heart,27000000,14859394,124.0,70.753,6.8,164,2.99,3.503
26163,The Decline And Fall Of America,7500,1200,120.0,2.8499999999999996,2.8,6,0.6,0.0
26171,Everybody's Fine,21000000,16443609,99.0,85.309,6.7,765,1.052,4.997999999999999
26175,Ivanhoe,3842000,10878000,106.0,31.796,6.9,125,5.584,0.6
26178,Razorback,5500000,801000,95.0,17.204,5.7,116,1.759,0.6
26198,The Keep,6000000,3661757,96.0,62.67,5.7,164,9.081,1.3279999999999998
26201,The Sea Hawk,1700000,2000000,127.0,37.050000000000004,7.2,84,3.995,0.0
26203,Blink,11000000,16668552,106.0,62.03200000000001,6.1,128,3.573,0.6
419430,Get Out,4500000,255407969,104.0,60.559,7.6,13773,8.412,11.826
681584,Eden,500,1000,6.0,2.4,8.5,2,0.6,0.6
419478,Midnight Sun,2800000,27365467,91.0,63.173,7.8,2913,0.6,3.856
157336,Interstellar,165000000,701729206,169.0,106.888,8.4,27770,18.254,28.069000000000003
26263,Death Wish 4: The Crackdown,5000000,6880310,99.0,51.815999999999995,5.7,202,1.907,0.705
26268,Harper,3500000,12000000,121.0,54.881,6.7,118,4.261,1.589
157350,Divergent,85000000,288747895,139.0,99.711,6.9,11036,2.574,3.066
157353,Transcendence,100000000,103039258,119.0,165.549,6.0,4616,2.661,7.816
157354,Fruitvale Station,900000,17549645,82.0,84.482,7.4,984,6.171,12.857999999999999
157360,In a World...,1000000,2963902,93.0,39.191,6.4,420,16.796,18.824
26291,Shakes the Clown,1400000,115103,87.0,21.519,5.6,53,10.334,1.5219999999999998
26306,Prefontaine,8000000,589304,106.0,75.928,6.7,56,0.6,0.0
419525,Jockstrap Slaughterhouse,1000,600,50.0,0.0,0.0,0,0.6,0.0
681670,Bruck Lee vs. the Diamond Dogs,5,100,7.0,3.0,0.0,0,0.0,0.0
157386,The Spectacular Now,2500000,6854611,95.0,88.664,6.6,2445,1.826,13.119999999999997
26320,Taking Woodstock,30000000,9975737,120.0,39.022999999999996,6.2,334,3.241,6.731999999999999
26337,China Moon,15000000,3038499,99.0,67.118,6.0,76,1.014,2.9099999999999997
26352,A Low Down Dirty Shame,10000000,29392418,100.0,51.982,5.8,82,6.34,0.0
157433,Pet Sematary,21000000,112399944,101.0,44.58,5.7,2613,1.8439999999999999,3.1180000000000003
26386,Ernest Saves Christmas,6000000,28202109,95.0,19.75,5.3,128,7.703,0.0
26388,Buried,1987650,19152480,94.0,84.20499999999998,6.6,2224,1.396,3.9240000000000004
26389,From Paris with Love,52000000,52826594,92.0,56.378,6.2,1578,1.423,0.6
26390,Brooklyn's Finest,17000000,45719985,133.0,98.94800000000001,6.3,708,6.988,9.633
26428,Agora,70000000,39041505,127.0,72.651,7.0,1118,6.341,0.694
26446,Xchange,100000,5000000,105.0,50.924,5.5,42,1.87,2.6
419680,Daddy's Home 2,69000000,180613180,100.0,115.632,6.3,2009,1.634,24.54
26466,Triangle,12000000,1594955,99.0,40.874,6.9,1828,3.899,2.878
157544,The Vatican Tapes,13000000,1784763,91.0,66.391,5.2,603,4.064,6.756
157547,Oculus,5000000,44459951,104.0,95.933,6.4,2395,10.811,1.44
26484,Beach Party,300000,2300000,101.0,27.723000000000003,6.4,25,0.98,1.2
419704,Ad Astra,87500000,132807427,123.0,103.22,6.1,5252,2.549,36.252
26515,Pumpkinhead,3500000,4385516,86.0,45.028999999999996,6.3,309,2.174,1.7999999999999998
26520,Bob & Carol & Ted & Alice,2000000,30000000,101.0,48.176,6.4,69,2.268,0.6
26522,A Soldier's Story,6000000,21821347,101.0,51.69,6.8,116,1.364,2.629
550818,Soap,10000,1,16.0,5.9479999999999995,10.0,1,0.98,1.58
26555,Club Paradise,15000000,12308521,96.0,40.625,5.2,53,8.576,3.576
26579,The Heart is Deceitful Above All Things,74050,176153,98.0,88.863,5.9,120,12.334,3.452
26602,Summer Catch,34000000,19693891,108.0,78.843,5.3,147,0.728,4.2780000000000005
26630,Shank,25000,713697,94.0,9.79,6.1,36,2.0,0.0
26654,Conflict,774000,3707000,86.0,36.371,6.6,40,1.4,0.6
26670,Noises Off...,12000000,2280148,101.0,51.933,7.1,139,11.793,2.658
26672,The Thief and the Cobbler,28000000,669276,72.0,56.854,7.1,85,1.632,2.2319999999999998
26675,The Outing,2000000,1083395,87.0,3.3680000000000003,5.2,37,0.6,0.6
26688,Sorority Row,12500000,27206120,101.0,69.49300000000001,5.5,447,0.98,1.2
550988,Free Guy,110000000,331096766,115.0,115.459,7.7,4881,10.54,72.02799999999999
26710,My Baby's Daddy,12000000,18490423,86.0,56.981,4.5,43,0.6,17.811
26712,The Enforcer,1109000,2873000,87.0,36.889,7.1,65,0.6,0.6
26748,Lone Star,5000000,13269963,135.0,55.522,7.0,239,1.176,1.661
157827,Louder Than Bombs,11000000,1428004,105.0,71.52,6.5,242,6.649,0.0
157834,The Zero Theorem,8500000,770706,107.0,86.89500000000001,6.1,958,5.027,2.282
157841,The Young and Prodigious T.S. Spivet,33000000,9494789,105.0,66.903,6.8,574,4.683,5.935
157843,Queen of the Desert,15000000,1592853,128.0,77.01700000000001,5.9,211,8.627,2.04
157845,The Rover,12250000,2295423,103.0,72.961,6.3,725,4.234,6.343999999999999
157847,Joe,4000000,2365467,118.0,62.992,6.5,745,5.901,8.081
157849,A Most Wanted Man,15000000,31554855,121.0,108.553,6.5,1086,1.96,3.4099999999999997
157851,Maps to the Stars,15000000,1338365,112.0,93.259,6.1,886,10.153,3.074
26789,No Mercy,14000000,12303904,106.0,76.66799999999999,5.8,118,1.4,0.716
26791,Brigham City,1000000,852206,119.0,9.558,6.6,14,0.6,0.6
26798,Switching Channels,18000000,9129999,105.0,60.586000000000006,6.0,45,3.471,1.4
26827,Who's That Girl,18500000,7305209,92.0,32.228,5.5,165,2.666,3.4
26842,The Message,10000000,15000000,178.0,47.907,7.3,248,1.4,2.0
26843,Lion of the Desert,35000000,1500000,173.0,65.013,7.3,118,1.4,2.0
26899,The Mudge Boy,800000,62852,93.0,53.937999999999995,7.0,73,0.603,20.714000000000006
26916,Mercy Streets,600000,173599,106.0,35.463,5.2,6,1.4,4.663
158011,The Call,13000000,68572378,94.0,60.760000000000005,6.8,2432,5.173,3.0
158015,The Purge,3000000,89328627,86.0,62.902,6.3,7048,5.103,22.251999999999995
551237,Don't Show Mother,4000,1000,78.0,7.446,9.5,2,0.0,0.0
26978,Spacehunter: Adventures in the Forbidden Zone,15000000,16500000,90.0,55.141999999999996,5.2,86,7.83,2.72
27004,Ca$h,7000000,46488,108.0,74.56599999999999,5.9,179,0.6,1.2
27017,For Me and My Gal,802000,4371000,104.0,13.474,6.6,33,0.876,0.6
27022,The Sorcerer's Apprentice,150000000,215283742,109.0,112.914,6.1,4146,5.527,2.59
27023,Saint John of Las Vegas,3800000,111731,84.0,70.079,5.8,38,0.6,3.7359999999999998
27029,The Nun's Story,3500000,12800000,149.0,25.739,7.1,116,2.794,4.414
289177,Care Bears: Season of Caring,50000,900000,85.0,7.81,6.0,1,0.0,0.0
289179,How the Grinch Stole Christmas! Documentary,30000,100000,19.0,20.868,6.5,8,2.642,0.0
27064,Mishima: A Life in Four Chapters,5000000,502758,121.0,9.054,7.8,176,6.599,1.58
289222,The Zookeeper's Wife,20000000,26152835,126.0,69.115,7.4,1275,1.576,2.661
27150,Silent Rage,4500000,10500000,103.0,22.898000000000003,6.0,110,0.6,0.694
682540,How I Killed My Brother,1,1,5.0,1.2,0.0,0,0.6,0.0
27191,The Greatest Show on Earth,4000000,36000000,152.0,36.057,6.3,167,1.109,1.109
27205,Inception,160000000,825532764,148.0,156.821,8.4,30898,18.254,27.309000000000005
27274,Frankenhooker,2500000,205068,85.0,12.713,6.1,209,2.329,0.6
27303,Hideaway,15000000,12201255,103.0,88.86500000000001,5.1,99,0.694,4.289
27322,Love Jones,10000000,12782749,104.0,36.504,7.6,40,0.6,1.2
27323,Joysticks,300000,3952448,88.0,27.427999999999997,4.8,42,2.668,2.668
158426,Collision,7700000,467282,101.0,61.267,5.9,75,1.772,0.613
27367,Mrs. Miniver,1344000,13500000,134.0,34.333,7.1,176,4.147,4.747
27414,"Silent Night, Deadly Night",1065000,2491460,79.0,18.105,5.8,236,1.644,0.6
27418,Next of Kin,12000000,15942628,108.0,119.74199999999999,5.8,173,5.702,1.2
27423,Ghost Game,20000,71896,100.0,3.02,5.2,5,0.6,0.0
27429,Shivers,179000,1000000,88.0,20.608,6.3,438,10.153,8.644
27432,Killer of Sheep,100000,362222,80.0,4.9030000000000005,6.5,78,1.614,1.614
27452,The Spiral Staircase,750000,2800000,83.0,26.067999999999998,7.1,168,1.097,0.678
27505,The Unholy Three,103000,704000,86.0,20.969,6.5,33,1.439,2.819
27506,West of Zanzibar,259000,921000,70.0,14.708,7.0,27,1.439,2.819
27511,He Who Gets Slapped,172000,881000,72.0,13.079,7.5,62,6.117,7.497
551804,Freaky,5000000,15104310,102.0,58.221999999999994,6.7,945,8.209,2.214
551808,Black Christmas,5000000,18529730,92.0,40.073,4.7,382,4.313,7.2059999999999995
27549,Beastmaster 2: Through the Portal of Time,6000000,869325,107.0,59.604,4.9,44,0.6,0.6
27551,The Barbarians,4000000,800000,87.0,27.825,6.0,77,6.768,2.0389999999999997
27563,Flamingo Road,1528000,2896000,94.0,22.430999999999997,7.0,34,3.995,0.663
27569,Extraordinary Measures,31000000,15134293,105.0,64.575,6.2,241,2.009,5.856999999999999
27573,The Bounty Hunter,40000000,136333522,110.0,76.09200000000001,5.8,2345,3.623,6.388
27576,Salt,110000000,293329073,100.0,63.791,6.4,4495,3.804,1.467
289720,Outcast,25000000,5148503,98.0,85.116,5.0,365,5.009,7.493999999999999
27578,The Expendables,80000000,274470394,103.0,146.86300000000003,6.2,6348,33.659,3.7989999999999995
27579,The American,20000000,65464324,104.0,61.208,5.9,1050,1.96,29.104000000000003
27581,The Other Guys,100000000,170432927,107.0,95.50999999999999,6.3,3295,11.662,31.375999999999998
27582,The Mechanic,40000000,51070807,93.0,90.226,6.4,2528,2.376,2.1799999999999997
27584,High School,10000000,221590,99.0,44.102000000000004,5.8,109,0.6,2.6
27585,Rabbit Hole,5000000,5132850,91.0,80.405,6.7,449,6.171,28.681
27586,The Runaways,10000000,2995811,106.0,87.219,6.4,645,3.457,4.341
420809,Maleficent: Mistress of Evil,185000000,491570967,119.0,113.94,7.4,4915,3.624,31.014000000000003
420814,Christopher Robin,75000000,99138899,104.0,79.376,7.3,2220,2.175,2.408
420817,Aladdin,183000000,1047612394,128.0,82.298,7.1,8364,16.548,1.795
420818,The Lion King,260000000,1667635327,118.0,48.527,7.1,8228,18.209,21.691
27623,Not of This Earth,100000,1000000,67.0,29.345,5.9,38,6.602,7.273000000000001
27630,The Black Room,250000,2160000,88.0,22.741999999999997,4.0,8,2.0,0.6
27759,55 Days at Peking,17000000,10000000,154.0,44.504999999999995,7.2,119,11.888,2.048
27767,Slumber Party Massacre III,350000,1242995,87.0,39.272999999999996,5.1,57,0.6,10.575
158852,Tomorrowland,190000000,209154322,130.0,84.107,6.2,6029,7.921,13.124
27791,Strangeland,1100000,631221,86.0,46.617000000000004,4.7,87,0.6,0.0
27804,The Thing Called Love,14000000,1029721,116.0,82.442,6.3,103,11.793,2.026
27819,October Moon,13000,40000,112.0,17.856,3.8,6,0.98,1.58
27854,For Whom the Bell Tolls,3000000,17800000,170.0,27.275,6.7,130,1.036,1.036
27873,Warlords of the 21st Century,1000000,3000000,91.0,15.584,4.2,17,1.96,1.2
27932,Airport 1975,3000000,47000000,107.0,42.247,5.6,178,4.261,1.094
159014,20 Feet from Stardom,1000000,5892466,89.0,10.361,7.3,193,1.4,2.6
27945,Hombre,5860000,12000000,111.0,35.593999999999994,7.1,140,3.078,4.024
27995,She's Gotta Have It,175000,7137503,84.0,14.424,6.7,228,5.78,5.78
28000,Somebody Up There Likes Me,1920000,3360000,113.0,40.723,7.3,110,5.522,0.744
28005,Kama Sutra: A Tale of Love,3000000,4109095,117.0,39.36599999999999,5.7,117,0.826,2.226
28032,Thumbelina,28000000,11373501,87.0,20.772,6.5,386,5.555,6.173
28053,City Island,6000000,7875862,104.0,69.428,6.9,274,0.6,22.941000000000003
28089,The Messenger,6500000,1595417,113.0,72.73,6.8,312,0.721,4.235
290250,The Nice Guys,50000000,62788218,116.0,113.82400000000001,7.1,6284,9.631,1.587
28110,Dillinger,1000000,2000000,107.0,47.138999999999996,6.6,65,1.343,0.98
28117,Delirious,18000000,5546827,96.0,50.125,5.5,78,1.769,1.857
28120,Crossfire,250000,1300000,86.0,21.87,6.5,79,0.84,0.6
28121,A Thin Line Between Love and Hate,8000000,34746109,108.0,52.45,5.8,57,23.809,0.0
28151,Baptists at Our Barbecue,500000,173306,92.0,12.053999999999998,4.0,2,1.4,0.6
28172,Blood Feast,24500,4000000,67.0,8.853,4.7,117,0.6,2.58
28176,Tucker: The Man and His Dream,23000000,19652638,111.0,60.022,6.8,273,5.384,3.184
28178,Hachi: A Dog's Tale,16000000,46749646,93.0,86.28300000000002,8.0,5473,4.613,35.141000000000005
28200,Sylvia,7000000,10000000,109.0,84.471,5.9,95,1.0,2.805
28211,Chloe,14000000,13657649,96.0,121.718,6.0,1361,2.023,17.147000000000002
28260,Return of the Living Dead III,2000000,54207,97.0,40.329,6.7,608,2.842,7.880000000000001
421480,The 312,1000,40,75.0,4.399,2.0,1,2.599,2.599
28284,Parrish,1500000,4200000,138.0,42.155,5.4,7,1.4,1.4
159378,Soft Bullets,500,500,90.0,3.24,7.0,1,0.6,0.6
28313,Losing Isaiah,17000000,7603766,106.0,56.00399999999999,6.4,80,1.943,5.5249999999999995
28355,Case 39,27000000,29000000,109.0,74.319,6.3,1806,1.977,3.8
290512,The Mountain Between Us,35000000,62832209,109.0,83.76,6.6,1867,0.614,9.967
28423,The Invisible Woman,269062,659600,72.0,24.576999999999998,5.8,40,0.6,0.0
28426,Invisible Agent,322000,1040000,81.0,24.977,6.2,28,1.903,0.6
28432,Footlight Parade,703000,2416000,104.0,25.701,7.1,53,0.6,0.652
28448,Walker,5800000,257043,94.0,51.878,6.5,45,2.573,1.2
290595,The Huntsman: Winter's War,115000000,164989338,114.0,148.39999999999998,6.3,4117,4.183,5.995
28501,The Pit and the Pendulum,200000,2000000,80.0,38.951,6.9,225,6.602,6.602
28510,Universal Soldier: Regeneration,14000000,875386,97.0,66.182,5.6,328,2.948,5.292
28571,The Heiress,2600000,2300000,115.0,26.872999999999998,7.7,167,4.147,4.147
28580,The Lost Weekend,1250000,11000000,101.0,26.433,7.7,410,13.279,0.84
421798,Morning Transitions,1,2,4.0,0.6,0.0,0,0.6,1.2
28597,Problem Child 2,15000000,32704700,90.0,35.659000000000006,5.8,452,5.54,0.0
290751,Secret in Their Eyes,19500000,34854990,111.0,83.533,6.4,1109,2.647,7.035
290764,Tracers,11000000,593683,94.0,47.12,6.1,954,1.024,8.649999999999999
28665,Fame,18000000,77211836,107.0,26.876,5.7,307,1.778,5.512
28685,Malcolm,640000,2459000,90.0,18.313000000000002,6.6,28,0.985,0.0
290859,Terminator: Dark Fate,185000000,261119292,128.0,100.66900000000001,6.5,3906,8.362,20.817999999999998
28733,"Count Yorga, Vampire",64000,7000000,93.0,13.257,5.8,32,1.054,0.6
159824,Hotel Transylvania 2,80000000,473226958,89.0,113.924,6.8,4705,10.974,1.89
28761,"White Hunter, Black Heart",24000000,2319124,112.0,67.23,6.3,184,29.786,29.786
28774,Communion,5000000,1919653,103.0,57.016000000000005,5.3,117,0.611,1.811
